ticket,time_setup,time_setup_msc,time_done,time_done_msc,time_expiration,type,type_time,type_filling,state,magic,position_id,position_by_id,reason,volume_initial,volume_current,price_open,sl,tp,price_current,price_stoplimit,symbol,comment,external_id,time_setup_iso,time_done_iso,time_setup_msc_iso,time_done_msc_iso
1193638,1782507689,1782507689231,1782507689,1782507689244,0,1,0,1,4,0,1193638,0,0,1.0,0.0,0.0,0.0,0.0,58.8915,0.0,XAGUSD,,3LJ7U2TORVUBK,2026-06-26T21:01:29+00:00,2026-06-26T21:01:29+00:00,2026-06-26T21:01:29.231000+00:00,2026-06-26T21:01:29.244000+00:00
1193906,1782507744,1782507744081,1782507744,1782507744092,0,0,0,1,4,0,1193638,0,0,1.0,0.0,0.0,0.0,0.0,58.8983,0.0,XAGUSD,,3LJ7U4GRGTAH7,2026-06-26T21:02:24+00:00,2026-06-26T21:02:24+00:00,2026-06-26T21:02:24.081000+00:00,2026-06-26T21:02:24.092000+00:00
1194035,1782507759,1782507759290,1782507759,1782507759308,0,1,0,1,4,0,1194035,0,0,1.0,0.0,0.0,0.0,0.0,58.8713,0.0,XAGUSD,,3LJ7U4UWPFAOP,2026-06-26T21:02:39+00:00,2026-06-26T21:02:39+00:00,2026-06-26T21:02:39.290000+00:00,2026-06-26T21:02:39.308000+00:00
1194348,1782507797,1782507797058,1782507797,1782507797069,0,0,0,1,4,0,1194035,0,0,1.0,0.0,0.0,0.0,0.0,58.8575,0.0,XAGUSD,,3LJ7U5Y4BPVGI,2026-06-26T21:03:17+00:00,2026-06-26T21:03:17+00:00,2026-06-26T21:03:17.058000+00:00,2026-06-26T21:03:17.069000+00:00
1194415,1782507808,1782507808034,1782507808,1782507808047,0,1,0,1,4,0,1194415,0,0,1.0,0.0,0.0,0.0,0.0,58.817,0.0,XAGUSD,,3LJ7U6CDF4UZG,2026-06-26T21:03:28+00:00,2026-06-26T21:03:28+00:00,2026-06-26T21:03:28.034000+00:00,2026-06-26T21:03:28.047000+00:00
1195583,1782508000,1782508000995,1782508001,1782508001010,0,1,0,0,4,0,1195583,0,0,1.0,0.0,0.0,0.0,0.0,0.68958,0.0,AUDUSD,,3LJ7UDW23ZHUI,2026-06-26T21:06:40+00:00,2026-06-26T21:06:41+00:00,2026-06-26T21:06:40.995000+00:00,2026-06-26T21:06:41.010000+00:00
1195615,1782508005,1782508005761,1782508005,1782508005773,0,0,0,1,4,0,1194415,0,0,1.0,0.0,0.0,0.0,0.0,58.8266,0.0,XAGUSD,,3LJ7UE2I5FT2M,2026-06-26T21:06:45+00:00,2026-06-26T21:06:45+00:00,2026-06-26T21:06:45.761000+00:00,2026-06-26T21:06:45.773000+00:00
1195707,1782508025,1782508025142,1782508025,1782508025156,0,1,0,1,4,0,1195707,0,0,1.0,0.0,0.0,0.0,0.0,58.7565,0.0,XAGUSD,,3LJ7UEMJQKPYM,2026-06-26T21:07:05+00:00,2026-06-26T21:07:05+00:00,2026-06-26T21:07:05.142000+00:00,2026-06-26T21:07:05.156000+00:00
1195718,1782508040,1782508040153,1782508040,1782508040166,0,0,0,1,4,0,1195707,0,0,1.0,0.0,0.0,0.0,0.0,58.7664,0.0,XAGUSD,,3LJ7UF2J4SNDI,2026-06-26T21:07:20+00:00,2026-06-26T21:07:20+00:00,2026-06-26T21:07:20.153000+00:00,2026-06-26T21:07:20.166000+00:00
1195934,1782508069,1782508069853,1782508069,1782508069868,0,1,0,1,4,0,1195934,0,0,1.0,0.0,0.0,0.0,0.0,4068.2,0.0,XAUUSD,,3LJ7UFW6ATLRS,2026-06-26T21:07:49+00:00,2026-06-26T21:07:49+00:00,2026-06-26T21:07:49.853000+00:00,2026-06-26T21:07:49.868000+00:00
1196031,1782508080,1782508080403,1782508080,1782508080417,0,0,0,1,4,0,1195934,0,0,1.0,0.0,0.0,0.0,0.0,4068.125,0.0,XAUUSD,,3LJ7UG7YOM7D3,2026-06-26T21:08:00+00:00,2026-06-26T21:08:00+00:00,2026-06-26T21:08:00.403000+00:00,2026-06-26T21:08:00.417000+00:00
1196133,1782508107,1782508107304,1782508107,1782508107318,0,0,0,1,4,0,1196133,0,0,1.0,0.0,0.0,0.0,0.0,4068.97,0.0,XAUUSD,,3LJ7UGZ2F5T72,2026-06-26T21:08:27+00:00,2026-06-26T21:08:27+00:00,2026-06-26T21:08:27.304000+00:00,2026-06-26T21:08:27.318000+00:00
